account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
2.19367E+14,1.28229E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282289901812840,19-09-2016,video,mostly true,,119,1687,2877
2.19367E+14,1.28231E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282313501810480,19-09-2016,link,mostly true,,150,636,382
2.19367E+14,1.28233E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282326468475850,19-09-2016,link,mostly true,,17,138,130
2.19367E+14,1.28235E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282350721806758,19-09-2016,link,mostly true,,95,251,231
2.19367E+14,1.28236E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282364385138725,19-09-2016,video,mostly true,,101,509,251
2.19367E+14,1.28238E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282376328470864,19-09-2016,link,mostly true,,22,285,185
2.19367E+14,1.2824E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282396331802197,19-09-2016,video,mostly true,,72,578,1003
2.19367E+14,1.28241E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282411005134063,19-09-2016,link,mostly true,,4,32,60
2.19367E+14,1.28244E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282437811798049,19-09-2016,link,mostly true,,224,907,551
2.19367E+14,1.28246E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282455731796257,19-09-2016,link,mostly true,,39,185,277
2.19367E+14,1.28248E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282476425127521,19-09-2016,link,mostly true,,128,694,316
2.19367E+14,1.2825E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282497611792069,19-09-2016,link,mostly true,,36,559,420
2.19367E+14,1.28253E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282528355122328,19-09-2016,link,mostly true,,10,55,57
2.19367E+14,1.28255E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282551825119981,19-09-2016,link,mostly true,,48,355,160
2.19367E+14,1.28258E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282581455117018,19-09-2016,link,mostly true,,33,293,325
2.19367E+14,1.28259E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282592388449258,19-09-2016,link,mostly true,,264,1274,675
2.19367E+14,1.28261E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282605311781299,19-09-2016,link,mostly true,,36,284,288
2.19367E+14,1.28262E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282620601779770,19-09-2016,link,mixture of true and false,,403,2518,389
2.19367E+14,1.28263E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282630751778755,19-09-2016,link,mostly true,,17,78,112
2.19367E+14,1.28272E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282723245102839,20-09-2016,link,mostly true,,28,375,204
2.19367E+14,1.28276E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282764081765422,20-09-2016,link,mostly true,,30,162,143
2.19367E+14,1.28282E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282820688426428,20-09-2016,link,mostly true,,1,89,77
2.19367E+14,1.28287E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282869868421510,20-09-2016,link,mostly true,,4,58,45
2.19367E+14,1.28287E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282869888421508,20-09-2016,link,mostly true,,2,36,33
2.19367E+14,1.28289E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282889278419569,20-09-2016,link,mostly true,,9,95,95
2.19367E+14,1.28289E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282890125086151,20-09-2016,link,mostly true,,22880,6899,1145
2.19367E+14,1.28291E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282910285084135,20-09-2016,link,mostly true,,99,888,402
2.19367E+14,1.28293E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282932578415239,20-09-2016,link,mostly true,,554,1672,1248
2.19367E+14,1.28296E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282957221746108,20-09-2016,link,mostly true,,103,733,468
2.19367E+14,1.28296E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282958578412639,20-09-2016,photo,no factual content,,3,28,61
2.19367E+14,1.28299E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282994721742358,20-09-2016,link,mostly true,,14,116,75
2.19367E+14,1.28299E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1282994741742356,20-09-2016,link,mostly true,,19,207,224
2.19367E+14,1.28302E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283015921740238,20-09-2016,video,mostly true,,56,509,297
2.19367E+14,1.28302E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283021998406297,20-09-2016,link,mostly true,,57,451,146
2.19367E+14,1.28303E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283027511739079,20-09-2016,link,mostly true,,39,270,182
2.19367E+14,1.28307E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283071681734662,20-09-2016,link,mostly true,,53,433,204
2.19367E+14,1.28311E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283106105064553,20-09-2016,link,mostly true,,579,2805,374
2.19367E+14,1.28314E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283143941727436,20-09-2016,link,mostly true,,36,463,230
2.19367E+14,1.28316E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283162585058905,20-09-2016,video,mostly true,,71,833,339
2.19367E+14,1.28318E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283178915057272,20-09-2016,link,mostly true,,7,76,62
2.19367E+14,1.28319E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283194735055690,20-09-2016,video,mostly true,,308,1560,568
2.19367E+14,1.28321E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283214285053735,20-09-2016,video,mostly true,,513,1628,1515
2.19367E+14,1.28324E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283237355051428,20-09-2016,link,mostly true,,31,455,227
2.19367E+14,1.28326E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283262835048880,20-09-2016,link,mostly true,,183,654,258
2.19367E+14,1.28329E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283288858379611,20-09-2016,link,mostly true,,231,1224,549
2.19367E+14,1.28332E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283316031710227,20-09-2016,link,mostly true,,15,169,100
2.19367E+14,1.28334E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283341205041043,20-09-2016,link,mostly true,,43,293,248
2.19367E+14,1.28337E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283366795038484,20-09-2016,link,mostly true,,187,596,402
2.19367E+14,1.28338E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283377408370756,20-09-2016,video,mostly true,,111,529,583
2.19367E+14,1.28338E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283381595037004,20-09-2016,link,mostly true,,651,1418,558
2.19367E+14,1.2834E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283398388368658,20-09-2016,link,mostly true,,23,363,147
2.19367E+14,1.28341E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283410755034088,20-09-2016,link,mostly true,,29,68,23
2.19367E+14,1.28342E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283424528366044,20-09-2016,link,mostly true,,288,2459,587
2.19367E+14,1.28344E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283436318364865,20-09-2016,link,mostly true,,20,164,87
2.19367E+14,1.28345E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283448885030275,20-09-2016,link,mostly true,,37,254,198
2.19367E+14,1.28346E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283456028362894,20-09-2016,link,mostly true,,96,352,122
2.19367E+14,1.28347E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283466808361816,20-09-2016,link,mostly true,,127,1015,260
2.19367E+14,1.28348E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283476095027554,20-09-2016,link,mixture of true and false,,271,1554,375
2.19367E+14,1.28348E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283484068360090,20-09-2016,link,mostly true,,41,340,533
2.19367E+14,1.2835E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283495701692260,20-09-2016,link,mostly true,,14,56,48
2.19367E+14,1.28351E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283507681691062,20-09-2016,link,mostly true,,5,39,47
2.19367E+14,1.28353E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283530558355441,20-09-2016,link,no factual content,,2,37,82
2.19367E+14,1.28355E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283552648353232,20-09-2016,link,mostly true,,75,285,187
2.19367E+14,1.28357E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283566075018556,20-09-2016,link,no factual content,,88,555,210
2.19367E+14,1.28357E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283569618351535,20-09-2016,link,mixture of true and false,,269,1195,255
2.19367E+14,1.28359E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283593158349181,20-09-2016,link,mostly true,,150,208,177
2.19367E+14,1.28362E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283615991680231,20-09-2016,link,mostly true,,71,436,433
2.19367E+14,1.28365E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283646498343847,20-09-2016,link,mostly true,,16,211,123
2.19367E+14,1.28366E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283655648342932,20-09-2016,link,mostly true,,59,371,292
2.19367E+14,1.28367E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283665621675268,20-09-2016,link,mostly true,,14,169,88
2.19367E+14,1.28368E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283675641674266,20-09-2016,link,mostly true,,222,602,351
2.19367E+14,1.28369E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283687831673047,20-09-2016,link,mostly true,,16,67,53
2.19367E+14,1.2837E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283702825004881,20-09-2016,link,mostly true,,9,50,39
2.19367E+14,1.2837E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283703708338126,20-09-2016,link,mostly true,,21,112,129
2.19367E+14,1.28371E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283714945003669,20-09-2016,link,mostly true,,10,44,30
2.19367E+14,1.28373E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283726711669159,20-09-2016,link,mostly true,,18,192,210
2.19367E+14,1.28374E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283737188334778,20-09-2016,link,mostly true,,260,1042,768
2.19367E+14,1.28375E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283746471667183,20-09-2016,link,mostly true,,25,174,88
2.19367E+14,1.28376E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283760908332406,20-09-2016,link,mostly true,,11,60,70
2.19367E+14,1.28385E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283845758323921,20-09-2016,link,mostly true,,56,184,224
2.19367E+14,1.2839E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283904064984757,21-09-2016,link,mostly true,,64,250,140
2.19367E+14,1.28395E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283950938313403,21-09-2016,link,mostly true,,17,88,56
2.19367E+14,1.284E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284002751641555,21-09-2016,link,mostly true,,46,259,126
2.19367E+14,1.28405E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284049991636831,21-09-2016,link,mostly true,,53,374,138
2.19367E+14,1.28407E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284072898301207,21-09-2016,link,mostly true,,63,313,138
2.19367E+14,1.28409E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284090981632732,21-09-2016,link,mostly true,,7,93,80
2.19367E+14,1.28411E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284107521631078,21-09-2016,video,no factual content,,945,4207,327
2.19367E+14,1.28411E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284107788297718,21-09-2016,link,mostly true,,115,775,544
2.19367E+14,1.28414E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284138178294679,21-09-2016,link,mostly true,,27,620,236
2.19367E+14,1.28418E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284184664956697,21-09-2016,link,mostly true,,5,37,35
2.19367E+14,1.28421E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284209241620906,21-09-2016,video,mostly true,,56,386,293
2.19367E+14,1.28423E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284230444952119,21-09-2016,video,mostly true,,148,691,1333
2.19367E+14,1.28425E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284251748283322,21-09-2016,link,mostly true,,734,2447,399
2.19367E+14,1.28427E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284270141614816,21-09-2016,link,mostly true,,36,283,95
2.19367E+14,1.28428E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284280401613790,21-09-2016,link,mostly true,,615,2711,704
2.19367E+14,1.28431E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284309848277512,21-09-2016,link,mostly true,,9,79,46
2.19367E+14,1.28434E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284337051608125,21-09-2016,link,mostly true,,57,326,247
2.19367E+14,1.28436E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284361938272303,21-09-2016,link,mostly true,,153,505,415
2.19367E+14,1.28438E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284384514936712,21-09-2016,link,mostly true,,91,661,290
2.19367E+14,1.28441E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284409618267535,21-09-2016,link,mostly true,,53,211,191
2.19367E+14,1.28443E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284425191599311,21-09-2016,link,mostly true,,6,136,105
2.19367E+14,1.28444E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284435091598321,21-09-2016,link,mostly true,,43,352,271
2.19367E+14,1.28447E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284469454928218,21-09-2016,link,mostly true,,15,85,60
2.19367E+14,1.28447E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284470298261467,21-09-2016,link,mostly true,,67,525,386
2.19367E+14,1.2845E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284502774924886,21-09-2016,link,no factual content,,79,608,1255
2.19367E+14,1.28451E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284507951591035,21-09-2016,link,mostly true,,52,220,200
2.19367E+14,1.28452E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284516668256830,21-09-2016,link,mostly true,,206,1860,656
2.19367E+14,1.28452E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284521911589639,21-09-2016,link,mostly true,,11,83,37
2.19367E+14,1.28452E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284522954922868,21-09-2016,video,mostly true,,,475,252
2.19367E+14,1.28453E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284530981588732,21-09-2016,video,mostly true,,91,430,375
2.19367E+14,1.28454E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284539884921175,21-09-2016,link,mostly true,,100,397,269
2.19367E+14,1.28456E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284556298252867,21-09-2016,link,mostly true,,33,273,203
2.19367E+14,1.28457E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284571788251318,21-09-2016,link,mostly true,,35,463,243
2.19367E+14,1.28458E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284577521584078,21-09-2016,video,mostly true,,218,749,713
2.19367E+14,1.2846E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284598968248600,21-09-2016,link,mostly true,,187,2369,477
2.19367E+14,1.28462E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284618111580019,21-09-2016,link,mostly true,,75,819,760
2.19367E+14,1.28464E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284636768244820,21-09-2016,link,mostly true,,21,464,188
2.19367E+14,1.28467E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284667821575048,21-09-2016,link,mostly true,,9,46,34
2.19367E+14,1.28469E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284694994905664,21-09-2016,link,mostly true,,127,167,81
2.19367E+14,1.28472E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284720001569830,21-09-2016,link,mostly true,,79,604,256
2.19367E+14,1.28474E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284738988234598,21-09-2016,link,mostly true,,8,51,36
2.19367E+14,1.28476E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284761268232370,21-09-2016,link,mostly true,,217,2790,349
2.19367E+14,1.28477E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284770391564791,21-09-2016,link,mostly true,,537,1723,440
2.19367E+14,1.28478E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284779834897180,21-09-2016,link,mostly true,,152,431,276
2.19367E+14,1.2848E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284795924895571,21-09-2016,link,mostly true,,53,299,262
2.19367E+14,1.2848E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284802821561548,21-09-2016,link,mostly true,,18,100,122
2.19367E+14,1.28481E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284813001560530,21-09-2016,link,mostly true,,87,459,132
2.19367E+14,1.28483E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284828394892324,21-09-2016,link,mostly true,,209,2033,500
2.19367E+14,1.28484E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284839921557838,21-09-2016,link,mostly true,,279,2409,537
2.19367E+14,1.28486E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284860918222405,21-09-2016,link,mostly true,,21,307,218
2.19367E+14,1.28488E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284875161554314,21-09-2016,link,mostly true,,31,377,103
2.19367E+14,1.2849E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284896004885563,21-09-2016,link,mostly true,,27,177,98
2.19367E+14,1.28492E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284917638216733,21-09-2016,link,mostly true,,13,57,45
2.19367E+14,1.28496E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284958608212636,22-09-2016,link,mostly true,,26,66,80
2.19367E+14,1.28501E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285012294873934,22-09-2016,link,mostly true,,29,171,72
2.19367E+14,1.28507E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285066028201894,22-09-2016,link,mostly true,,16,73,62
2.19367E+14,1.28511E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285114678197029,22-09-2016,link,mostly true,,128,392,96
2.19367E+14,1.28517E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285166408191856,22-09-2016,link,mostly true,,38,171,72
2.19367E+14,1.28519E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285188088189688,22-09-2016,link,mostly true,,39,143,103
2.19367E+14,1.2852E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285203954854768,22-09-2016,photo,mostly true,,8,50,21
2.19367E+14,1.28521E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285209071520923,22-09-2016,link,mostly true,,8,529,196
2.19367E+14,1.28522E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285224471519383,22-09-2016,link,mostly true,,315,1499,361
2.19367E+14,1.28524E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285240618184435,22-09-2016,video,mostly true,,271,1234,387
2.19367E+14,1.28525E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285250141516816,22-09-2016,link,mostly true,,10,77,64
2.19367E+14,1.28527E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285274428181054,22-09-2016,link,mostly true,yes,110,513,191
2.19367E+14,1.28528E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285283804846783,22-09-2016,link,mostly true,,6,45,30
2.19367E+14,1.2853E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285299968178500,22-09-2016,link,mostly true,,11,140,150
2.19367E+14,1.28532E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285323381509492,22-09-2016,link,mostly true,,136,685,208
2.19367E+14,1.28533E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285327341509096,22-09-2016,link,mostly true,,25,121,111
2.19367E+14,1.28533E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285330201508810,22-09-2016,link,mostly true,,619,3588,187
2.19367E+14,1.28533E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285330611508769,22-09-2016,link,mostly true,,55,353,171
2.19367E+14,1.28535E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285349598173537,22-09-2016,link,mostly true,,20,181,182
2.19367E+14,1.28536E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285357341506096,22-09-2016,link,mostly true,,133,802,541
2.19367E+14,1.28536E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285360621505768,22-09-2016,link,mostly true,,27,426,108
2.19367E+14,1.28539E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285386531503177,22-09-2016,link,mostly true,,6,48,88
2.19367E+14,1.28542E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285415944833569,22-09-2016,link,mostly true,,99,413,194
2.19367E+14,1.28544E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285438601497970,22-09-2016,photo,no factual content,,6,47,52
2.19367E+14,1.28547E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285466798161817,22-09-2016,link,mostly true,,23,80,110
2.19367E+14,1.28549E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285490121492818,22-09-2016,video,mostly true,,185,1039,756
2.19367E+14,1.28552E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285516921490138,22-09-2016,link,mostly true,,14,111,174
2.19367E+14,1.28554E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285544454820718,22-09-2016,link,mostly true,,129,764,403
2.19367E+14,1.28557E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285567801485050,22-09-2016,link,mostly true,,14,136,59
2.19367E+14,1.28559E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285589471482883,22-09-2016,link,mostly true,,26,152,203
2.19367E+14,1.2856E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285595641482266,22-09-2016,video,mostly true,,74,703,976
2.19367E+14,1.28563E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285631884811975,22-09-2016,link,mostly true,,25,231,178
2.19367E+14,1.28564E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285635054811658,22-09-2016,video,mostly true,,143,1599,1732
2.19367E+14,1.28566E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285657511476079,22-09-2016,link,mostly true,,17,98,160
2.19367E+14,1.28568E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285681728140324,22-09-2016,link,mostly true,,24,286,177
2.19367E+14,1.28571E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285705561471274,22-09-2016,link,mostly true,,218,1016,411
2.19367E+14,1.28571E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285711234804040,22-09-2016,link,mostly true,,7,41,18
2.19367E+14,1.28571E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285711464804017,22-09-2016,video,mostly true,,31,139,58
2.19367E+14,1.28573E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285725348135962,22-09-2016,link,mostly true,,17,100,74
2.19367E+14,1.28573E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285727238135773,22-09-2016,link,mostly true,,25,206,103
2.19367E+14,1.28574E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285738474801316,22-09-2016,link,mostly true,,7,52,65
2.19367E+14,1.28575E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285748874800276,22-09-2016,link,mostly true,,109,564,396
2.19367E+14,1.28576E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285756448132852,22-09-2016,link,mostly true,,24,238,88
2.19367E+14,1.28578E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285776904797473,22-09-2016,link,mostly true,,21,123,82
2.19367E+14,1.28579E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285791588129338,22-09-2016,link,mostly true,,15,77,59
2.19367E+14,1.2858E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285799771461853,22-09-2016,link,mostly true,,32,87,51
2.19367E+14,1.28581E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285805834794580,22-09-2016,link,mostly true,,6,50,55
